rec_movieId,title,genres
2428,"Faculty, The (1998)",Horror|Sci-Fi
314,"Secret of Roan Inish, The (1994)",Children|Drama|Fantasy|Mystery
1956,Ordinary People (1980),Drama
1376,Star Trek IV: The Voyage Home (1986),Adventure|Comedy|Sci-Fi
3422,She's Gotta Have It (1986),Comedy|Romance
7899,Master of the Flying Guillotine (Du bi quan wang da po xue di zi) (1975),Action
61132,Tropic Thunder (2008),Action|Adventure|Comedy|War
3728,One False Move (1992),Crime|Drama|Film-Noir|Thriller
1183,"English Patient, The (1996)",Drama|Romance|War
2013,"Poseidon Adventure, The (1972)",Action|Adventure|Drama
6534,Hulk (2003),Action|Adventure|Sci-Fi
1064,Aladdin and the King of Thieves (1996),Animation|Children|Comedy|Fantasy|Musical|Romance
8371,"Chronicles of Riddick, The (2004)",Action|Sci-Fi|Thriller
106100,Dallas Buyers Club (2013),Drama
3173,Any Given Sunday (1999),Drama
1945,On the Waterfront (1954),Crime|Drama
6636,"Sure Thing, The (1985)",Comedy|Romance
2759,Dick (1999),Comedy
140715,Straight Outta Compton (2015),Drama
84944,Rango (2011),Action|Adventure|Animation|Children|Comedy|Western
1234,"Sting, The (1973)",Comedy|Crime
1004,"Glimmer Man, The (1996)",Action|Thriller
2240,My Bodyguard (1980),Drama
1257,Better Off Dead... (1985),Comedy|Romance
1625,"Game, The (1997)",Drama|Mystery|Thriller
898,"Philadelphia Story, The (1940)",Comedy|Drama|Romance
2841,Stir of Echoes (1999),Horror|Mystery|Thriller
49272,Casino Royale (2006),Action|Adventure|Thriller
166528,Rogue One: A Star Wars Story (2016),Action|Adventure|Fantasy|Sci-Fi
343,"Baby-Sitters Club, The (1995)",Children
2752,Outrageous Fortune (1987),Comedy|Mystery
837,Matilda (1996),Children|Comedy|Fantasy
1273,Down by Law (1986),Comedy|Drama|Film-Noir
5618,Spirited Away (Sen to Chihiro no kamikakushi) (2001),Adventure|Animation|Fantasy
112852,Guardians of the Galaxy (2014),Action|Adventure|Sci-Fi
858,"Godfather, The (1972)",Crime|Drama
8908,Ladder 49 (2004),Action|Drama|Thriller
97304,Argo (2012),Drama|Thriller
47970,"Last Kiss, The (2006)",Comedy|Drama
3893,Nurse Betty (2000),Comedy|Crime|Drama|Romance|Thriller
2791,Airplane! (1980),Comedy
64957,"Curious Case of Benjamin Button, The (2008)",Drama|Fantasy|Mystery|Romance
2788,Monty Python's And Now for Something Completely Different (1971),Comedy
6538,Swimming Pool (2003),Drama|Mystery|Thriller
140110,The Intern (2015),Comedy
33794,Batman Begins (2005),Action|Crime|IMAX
56339,"Orphanage, The (Orfanato, El) (2007)",Drama|Horror|Mystery|Thriller
142056,Iron Man & Hulk: Heroes United (2013),Action|Adventure|Animation
1953,"French Connection, The (1971)",Action|Crime|Thriller
1150,"Return of Martin Guerre, The (Retour de Martin Guerre, Le) (1982)",Drama
2022,"Last Temptation of Christ, The (1988)",Drama
3827,Space Cowboys (2000),Action|Adventure|Comedy|Sci-Fi
1167,Dear God (1996),Comedy
2806,Teaching Mrs. Tingle (1999),Comedy|Thriller
4789,Phantom of the Paradise (1974),Comedy|Fantasy|Horror|Musical|Thriller
3814,Love and Death (1975),Comedy
180031,The Shape of Water (2017),Adventure|Drama|Fantasy
8966,Kinsey (2004),Drama
140928,Joy (2015),Comedy|Drama
2717,Ghostbusters II (1989),Comedy|Fantasy|Sci-Fi
6331,Spellbound (2002),Documentary
1013,"Parent Trap, The (1961)",Children|Comedy|Romance
5791,Frida (2002),Drama|Romance
27674,11:14 (2003),Comedy|Crime|Drama|Mystery|Thriller
2457,Running Scared (1986),Action|Comedy
45720,"Devil Wears Prada, The (2006)",Comedy|Drama
61240,Let the Right One In (Låt den rätte komma in) (2008),Drama|Fantasy|Horror|Romance
53121,Shrek the Third (2007),Adventure|Animation|Children|Comedy|Fantasy
1081,Victor/Victoria (1982),Comedy|Musical|Romance
36,Dead Man Walking (1995),Crime|Drama
84954,"Adjustment Bureau, The (2011)",Romance|Sci-Fi|Thriller
1100,Days of Thunder (1990),Action|Drama|Romance
1873,"Misérables, Les (1998)",Crime|Drama|Romance|War
1449,Waiting for Guffman (1996),Comedy
1014,Pollyanna (1960),Children|Comedy|Drama
4178,Of Mice and Men (1939),Drama
3117,Ride with the Devil (1999),Drama|Romance|War
30822,In Good Company (2004),Comedy|Drama
428,"Bronx Tale, A (1993)",Drama
165,Die Hard: With a Vengeance (1995),Action|Crime|Thriller
366,"Wes Craven's New Nightmare (Nightmare on Elm Street Part 7: Freddy's Finale, A) (1994)",Drama|Horror|Mystery|Thriller
526,"Savage Nights (Nuits fauves, Les) (1992)",Drama
2747,"Little Shop of Horrors, The (1960)",Comedy|Horror
2159,Henry: Portrait of a Serial Killer (1986),Crime|Horror|Thriller
2106,Swing Kids (1993),Drama|War
34162,Wedding Crashers (2005),Comedy|Romance
7026,Summer School (1987),Comedy
7173,Along Came Polly (2004),Comedy|Romance
8950,The Machinist (2004),Drama|Mystery|Thriller
928,Rebecca (1940),Drama|Mystery|Romance|Thriller
1302,Field of Dreams (1989),Children|Drama|Fantasy
72395,Precious (2009),Drama
4973,"Amelie (Fabuleux destin d'Amélie Poulain, Le) (2001)",Comedy|Romance
4450,Bully (2001),Crime|Drama|Thriller
2072,"'burbs, The (1989)",Comedy
84374,No Strings Attached (2011),Comedy|Romance
4312,Himalaya (Himalaya - l'enfance d'un chef) (1999),Adventure|Drama
4812,SpaceCamp (1986),Adventure|Sci-Fi
2851,Saturn 3 (1980),Adventure|Sci-Fi|Thriller
5764,Looker (1981),Drama|Horror|Sci-Fi|Thriller
85510,Sucker Punch (2011),Action|Fantasy|Thriller|IMAX
5956,Gangs of New York (2002),Crime|Drama
4587,Earth Girls Are Easy (1988),Comedy|Musical|Sci-Fi
1043,To Gillian on Her 37th Birthday (1996),Drama|Romance
2335,"Waterboy, The (1998)",Comedy
2009,Soylent Green (1973),Drama|Mystery|Sci-Fi|Thriller
3556,"Virgin Suicides, The (1999)",Drama|Romance
27721,"Very Long Engagement, A (Un long dimanche de fiançailles) (2004)",Drama|Mystery|Romance|War
49824,Dreamgirls (2006),Drama|Musical
96606,Samsara (2011),Documentary
177593,"Three Billboards Outside Ebbing, Missouri (2017)",Crime|Drama
1600,She's So Lovely (1997),Drama|Romance
63062,Changeling (2008),Crime|Drama|Mystery
2518,Night Shift (1982),Comedy
2301,History of the World: Part I (1981),Comedy|Musical
4809,Silkwood (1983),Drama
26,Othello (1995),Drama
6059,"Recruit, The (2003)",Action|Thriller
5421,"Dangerous Lives of Altar Boys, The (2002)",Drama
62374,Body of Lies (2008),Action|Drama|Thriller
2366,King Kong (1933),Action|Adventure|Fantasy|Horror
3608,Pee-wee's Big Adventure (1985),Adventure|Comedy
450,With Honors (1994),Comedy|Drama
784,"Cable Guy, The (1996)",Comedy|Thriller
68319,X-Men Origins: Wolverine (2009),Action|Sci-Fi|Thriller
1224,Henry V (1989),Action|Drama|Romance|War
171,Jeffrey (1995),Comedy|Drama
33004,"Hitchhiker's Guide to the Galaxy, The (2005)",Adventure|Comedy|Sci-Fi
2976,Bringing Out the Dead (1999),Drama
3265,Hard-Boiled (Lat sau san taam) (1992),Action|Crime|Drama|Thriller
3037,Little Big Man (1970),Western
605,One Fine Day (1996),Drama|Romance
6645,THX 1138 (1971),Action|Adventure|Drama|Sci-Fi
99007,Warm Bodies (2013),Comedy|Horror|Romance
36535,Everything Is Illuminated (2005),Comedy|Drama
146,"Amazing Panda Adventure, The (1995)",Adventure|Children
71,Fair Game (1995),Action
6835,Alien Contamination (1980),Action|Horror|Sci-Fi
94780,Snow White and the Huntsman (2012),Action|Adventure|Drama
3981,Red Planet (2000),Action|Sci-Fi|Thriller
8493,Memphis Belle (1990),Action|Drama|War
1296,"Room with a View, A (1986)",Drama|Romance
2648,Frankenstein (1931),Drama|Horror|Sci-Fi
64575,Doubt (2008),Drama|Mystery
96821,"Perks of Being a Wallflower, The (2012)",Drama|Romance
7293,50 First Dates (2004),Comedy|Romance
7162,Cold Mountain (2003),Drama|Romance|War
5955,Antwone Fisher (2002),Drama
5444,Lilo & Stitch (2002),Adventure|Animation|Children|Sci-Fi
4299,"Knight's Tale, A (2001)",Action|Comedy|Romance
74789,Alice in Wonderland (2010),Adventure|Fantasy|IMAX
5746,Galaxy of Terror (Quest) (1981),Action|Horror|Mystery|Sci-Fi
3735,Serpico (1973),Crime|Drama
1287,Ben-Hur (1959),Action|Adventure|Drama
2395,Rushmore (1998),Comedy|Drama
68237,Moon (2009),Drama|Mystery|Sci-Fi|Thriller
5065,"Mothman Prophecies, The (2002)",Drama|Fantasy|Horror|Mystery|Thriller
45668,"Lake House, The (2006)",Drama|Fantasy|Romance
1011,Herbie Rides Again (1974),Children|Comedy|Fantasy|Romance
1882,Godzilla (1998),Action|Sci-Fi|Thriller
93363,John Carter (2012),Action|Adventure|Sci-Fi|IMAX
146656,Creed (2015),Drama
82767,Rabbit Hole (2010),Drama
1939,"Best Years of Our Lives, The (1946)",Drama|War
51935,Shooter (2007),Action|Drama|Thriller
65261,Ponyo (Gake no ue no Ponyo) (2008),Adventure|Animation|Children|Fantasy
1105,Children of the Corn IV: The Gathering (1996),Horror
829,Joe's Apartment (1996),Comedy|Fantasy|Musical
27706,Lemony Snicket's A Series of Unfortunate Events (2004),Adventure|Children|Comedy|Fantasy
170697,Gifted (2017),Drama
71462,"Cove, The (2009)",Documentary
5485,Tadpole (2002),Comedy|Drama|Romance
3089,Bicycle Thieves (a.k.a. The Bicycle Thief) (a.k.a. The Bicycle Thieves) (Ladri di biciclette) (1948),Drama
3163,Topsy-Turvy (1999),Comedy|Drama|Musical
1049,"Ghost and the Darkness, The (1996)",Action|Adventure
5620,Sweet Home Alabama (2002),Comedy|Romance
52973,Knocked Up (2007),Comedy|Drama|Romance
45950,"Inconvenient Truth, An (2006)",Documentary
2563,Dangerous Beauty (1998),Drama
1897,High Art (1998),Drama|Romance
40583,Syriana (2005),Drama|Thriller
3261,Singles (1992),Comedy|Drama|Romance
72641,"Blind Side, The  (2009)",Drama
80549,Easy A (2010),Comedy|Romance
1135,Private Benjamin (1980),Comedy
7215,To Have and Have Not (1944),Adventure|Drama|Romance|Thriller|War
33838,Rize (2005),Documentary
7156,"Fog of War: Eleven Lessons from the Life of Robert S. McNamara, The (2003)",Documentary|War
97306,Seven Psychopaths (2012),Comedy|Crime
186,Nine Months (1995),Comedy|Romance
4478,Biloxi Blues (1988),Comedy|Drama
2542,"Lock, Stock & Two Smoking Barrels (1998)",Comedy|Crime|Thriller
2040,"Computer Wore Tennis Shoes, The (1969)",Children|Comedy
5325,Dogtown and Z-Boyz (2001),Documentary
407,In the Mouth of Madness (1995),Horror|Thriller
4808,"Vanishing, The (1993)",Mystery|Thriller
3421,Animal House (1978),Comedy
57274,[REC] (2007),Drama|Horror|Thriller
8533,"Notebook, The (2004)",Drama|Romance
71156,"Men Who Stare at Goats, The (2009)",Action|Comedy|Drama
5663,Below (2002),Horror
422,Blink (1994),Thriller
418,Being Human (1993),Drama
1377,Batman Returns (1992),Action|Crime
4967,No Man's Land (2001),Drama|War
2485,She's All That (1999),Comedy|Romance
7025,"Midnight Clear, A (1992)",Drama|War
2208,"Lady Vanishes, The (1938)",Drama|Mystery|Thriller
3093,McCabe & Mrs. Miller (1971),Drama|Western
1513,Romy and Michele's High School Reunion (1997),Comedy
179817,Darkest Hour (2017),Drama|War
49651,Rocky Balboa (2006),Action|Drama
2560,Ravenous (1999),Horror|Thriller
4003,She's Having a Baby (1988),Comedy
457,"Fugitive, The (1993)",Thriller
2761,"Iron Giant, The (1999)",Adventure|Animation|Children|Drama|Sci-Fi
122892,Avengers: Age of Ultron (2015),Action|Adventure|Sci-Fi
3174,Man on the Moon (1999),Comedy|Drama
5291,Rashomon (Rashômon) (1950),Crime|Drama|Mystery
2067,Doctor Zhivago (1965),Drama|Romance|War
3676,Eraserhead (1977),Drama|Horror
64716,Seven Pounds (2008),Drama
4617,Let It Ride (1989),Comedy
8915,Stage Beauty (2004),Drama
4654,Road House (1989),Action|Drama
161582,Hell or High Water (2016),Crime|Drama
2344,Runaway Train (1985),Action|Adventure|Drama|Thriller
2493,"Harmonists, The (1997)",Drama
3177,Next Friday (2000),Comedy
950,"Thin Man, The (1934)",Comedy|Crime
57669,In Bruges (2008),Comedy|Crime|Drama|Thriller
6598,Step Into Liquid (2002),Documentary
91077,"Descendants, The (2011)",Comedy|Drama
6612,Brother's Keeper (1992),Documentary
1619,Seven Years in Tibet (1997),Adventure|Drama|War
5447,Sunshine State (2002),Drama
4238,Along Came a Spider (2001),Action|Crime|Mystery|Thriller
464,Hard Target (1993),Action|Adventure|Crime|Thriller
2023,"Godfather: Part III, The (1990)",Crime|Drama|Mystery|Thriller
3018,Re-Animator (1985),Comedy|Horror|Sci-Fi
7151,Girl with a Pearl Earring (2003),Drama|Romance
55241,Mr. Woodcock (2007),Comedy
1136,Monty Python and the Holy Grail (1975),Adventure|Comedy|Fantasy
46850,Wordplay (2006),Documentary
96488,Searching for Sugar Man (2012),Documentary
1999,"Exorcist III, The (1990)",Horror
5026,"Brotherhood of the Wolf (Pacte des loups, Le) (2001)",Action|Mystery|Thriller
3036,"Quest for Fire (Guerre du feu, La) (1981)",Adventure|Drama
134130,The Martian (2015),Adventure|Drama|Sci-Fi
1387,Jaws (1975),Action|Horror
81788,"Next Three Days, The (2010)",Crime|Drama|Romance|Thriller
106487,The Hunger Games: Catching Fire (2013),Action|Adventure|Sci-Fi|IMAX
122922,Doctor Strange (2016),Action|Adventure|Sci-Fi
3968,Bedazzled (2000),Comedy
69640,Public Enemies (2009),Crime|Drama|Thriller
4480,"Blob, The (1988)",Horror|Sci-Fi
55282,30 Days of Night (2007),Horror|Thriller
2076,Blue Velvet (1986),Drama|Mystery|Thriller
451,Flesh and Bone (1993),Drama|Mystery|Romance
3197,"Presidio, The (1988)",Action|Crime|Romance|Thriller
6002,Love Liza (2002),Drama
26680,Cry-Baby (1990),Comedy|Musical|Romance
568,Bhaji on the Beach (1993),Comedy|Drama
37386,Aeon Flux (2005),Action|Sci-Fi
50802,Because I Said So (2007),Comedy|Drama|Romance
3200,"Last Detail, The (1973)",Comedy|Drama
3275,"Boondock Saints, The (2000)",Action|Crime|Drama|Thriller
2359,Waking Ned Devine (a.k.a. Waking Ned) (1998),Comedy
1140,Entertaining Angels: The Dorothy Day Story (1996),Drama
61406,John Adams (2008),Drama
7248,"Suriyothai (a.k.a. Legend of Suriyothai, The) (2001)",Action|Adventure|Drama|War
3918,Hellbound: Hellraiser II (1988),Horror
2718,Drop Dead Gorgeous (1999),Comedy
4267,One Night at McCool's (2001),Comedy
5349,Spider-Man (2002),Action|Adventure|Sci-Fi|Thriller
30793,Charlie and the Chocolate Factory (2005),Adventure|Children|Comedy|Fantasy|IMAX
3672,Benji (1974),Adventure|Children
507,"Perfect World, A (1993)",Crime|Drama|Thriller
4474,Beaches (1988),Comedy|Drama|Musical
6832,Regarding Henry (1991),Drama
97913,Wreck-It Ralph (2012),Animation|Comedy
70521,Lost in Austen (2008),Drama|Fantasy|Romance|Sci-Fi
2565,"King and I, The (1956)",Drama|Musical|Romance
68932,"Soloist, The (2009)",Drama|Musical
3916,Remember the Titans (2000),Drama
74685,"Crazies, The (2010)",Action|Drama|Horror|Sci-Fi|Thriller
3624,Shanghai Noon (2000),Action|Adventure|Comedy|Western
7381,"Whole Ten Yards, The (2004)",Action|Comedy|Crime
8973,Bad Education (La mala educación) (2004),Drama|Thriller
7669,Pride and Prejudice (1995),Drama|Romance
2004,Gremlins 2: The New Batch (1990),Comedy|Horror
70183,"Ugly Truth, The (2009)",Comedy|Drama|Romance
69712,My Sister's Keeper (2009),Drama
1696,Bent (1997),Drama|War
3811,Breaker Morant (1980),Drama|War
371,"Paper, The (1994)",Comedy|Drama
2117,1984 (Nineteen Eighty-Four) (1984),Drama|Sci-Fi
2579,Following (1998),Crime|Mystery|Thriller
3196,Stalag 17 (1953),Drama|War
1468,Booty Call (1997),Comedy|Romance
2327,Tales from the Darkside: The Movie (1990),Fantasy|Horror|Thriller
8972,National Treasure (2004),Action|Adventure|Drama|Mystery|Thriller
3614,Honeymoon in Vegas (1992),Comedy|Romance
118997,Into the Woods (2014),Children|Comedy|Fantasy|Musical
176101,Kingsman: The Golden Circle (2017),Action|Adventure|Comedy
3217,"Star Is Born, A (1937)",Drama
90866,Hugo (2011),Children|Drama|Mystery
7317,EuroTrip (2004),Adventure|Comedy
70336,G.I. Joe: The Rise of Cobra (2009),Action|Adventure|Sci-Fi|Thriller
6942,Love Actually (2003),Comedy|Drama|Romance
59501,"Chronicles of Narnia: Prince Caspian, The (2008)",Adventure|Children|Fantasy
58293,"10,000 BC (2008)",Adventure|Romance|Thriller
1381,Grease 2 (1982),Comedy|Musical|Romance
48082,"Science of Sleep, The (La science des rêves) (2006)",Comedy|Drama|Fantasy|Romance
37733,"History of Violence, A (2005)",Action|Crime|Drama|Thriller
48322,Jackass Number Two (2006),Comedy|Documentary
4900,Out Cold (2001),Comedy
3246,Malcolm X (1992),Drama
2836,Outside Providence (1999),Comedy
88405,Friends with Benefits (2011),Comedy|Romance
159093,Now You See Me 2 (2016),Action|Comedy|Thriller
95558,Beasts of the Southern Wild (2012),Drama|Fantasy
3698,"Running Man, The (1987)",Action|Sci-Fi
2769,"Yards, The (2000)",Crime|Drama
2352,"Big Chill, The (1983)",Comedy|Drama
1598,Desperate Measures (1998),Crime|Drama|Thriller
7090,Hero (Ying xiong) (2002),Action|Adventure|Drama
2792,Airplane II: The Sequel (1982),Comedy
779,'Til There Was You (1997),Drama|Romance
3104,Midnight Run (1988),Action|Comedy|Crime|Thriller
164917,13th (2016),Documentary
184,Nadja (1994),Drama
1866,"Big Hit, The (1998)",Action|Comedy|Crime
866,Bound (1996),Crime|Drama|Romance|Thriller
71838,Law Abiding Citizen (2009),Drama|Thriller
73023,Crazy Heart (2009),Drama|Romance
381,When a Man Loves a Woman (1994),Drama|Romance
112175,How to Train Your Dragon 2 (2014),Action|Adventure|Animation
1147,When We Were Kings (1996),Documentary
58299,Horton Hears a Who! (2008),Adventure|Animation|Children|Comedy
76077,Hot Tub Time Machine (2010),Comedy|Sci-Fi
3158,"Emperor and the Assassin, The (Jing ke ci qin wang) (1999)",Drama
2181,Marnie (1964),Drama|Mystery|Romance|Thriller
3074,Jeremiah Johnson (1972),Western
83132,"Secret World of Arrietty, The (Kari-gurashi no Arietti) (2010)",Animation|Children|Fantasy
3271,Of Mice and Men (1992),Drama
2803,"Pelican Brief, The (1993)",Crime|Drama|Mystery|Romance|Thriller
8958,Ray (2004),Drama
3115,Flawless (1999),Drama
3159,Fantasia 2000 (1999),Animation|Children|Musical|IMAX
1028,Mary Poppins (1964),Children|Comedy|Fantasy|Musical
20,Money Train (1995),Action|Comedy|Crime|Drama|Thriller
2719,"Haunting, The (1999)",Horror|Thriller
377,Speed (1994),Action|Romance|Thriller
2282,Pecker (1998),Comedy|Drama
139644,Sicario (2015),Crime|Drama|Mystery
2950,"Blue Lagoon, The (1980)",Adventure|Drama|Romance
434,Cliffhanger (1993),Action|Adventure|Thriller
7451,Mean Girls (2004),Comedy
91500,The Hunger Games (2012),Action|Adventure|Drama|Sci-Fi|Thriller
2524,"Towering Inferno, The (1974)",Action|Adventure|Drama|Thriller
5696,Urban Cowboy (1980),Drama
26614,"Bourne Identity, The (1988)",Action|Adventure|Drama|Mystery|Thriller
2053,"Honey, I Blew Up the Kid (1992)",Children|Comedy|Sci-Fi
4040,Don't Tell Mom the Babysitter's Dead (1991),Comedy
5265,Death to Smoochy (2002),Comedy|Crime|Drama
4380,"Princess and the Warrior, The (Krieger und die Kaiserin, Der) (2000)",Drama|Romance
6786,Kiss of the Spider Woman (1985),Drama
2716,Ghostbusters (a.k.a. Ghost Busters) (1984),Action|Comedy|Sci-Fi
3963,"Unsinkable Molly Brown, The (1964)",Musical
51931,Reign Over Me (2007),Drama
4018,What Women Want (2000),Comedy|Romance
26472,"Norte, El (1984)",Adventure|Drama
71899,Mary and Max (2009),Animation|Comedy|Drama
513,Radioland Murders (1994),Comedy|Mystery|Romance
2475,52 Pick-Up (1986),Action|Mystery|Thriller
4537,Running on Empty (1988),Drama
134214,Youth (2015),Drama
70946,Troll 2 (1990),Fantasy|Horror
5644,"Pride of the Yankees, The (1942)",Drama
117881,Still Alice (2014),Drama
98809,"Hobbit: An Unexpected Journey, The (2012)",Adventure|Fantasy|IMAX
